App Name,Category,Rating,Free,Price,Installs,Size,Content Rating,Ad Supported,In App Purchases
하이스트 컨트리클럽,Sports,4.8,True,0.0,"10,000+",1.4M,Everyone,False,False
صور حالات واتس اب وتيليغرام 2020,Entertainment,4.2,True,0.0,"10,000+",6.0M,Everyone,True,False
Hindi Old Songs - Purane Gane,Entertainment,4.4,True,0.0,"1,000,000+",Varies with device,Everyone,True,False
Election Facilitation App (الیکشن مددگار),Productivity,3.0,True,0.0,500+,8.3M,Everyone,False,False
Rheamote,Entertainment,0.0,True,0.0,100+,14M,Everyone,False,False
Chinese to Uyghur Translator,Education,0.0,True,0.0,100+,5.5M,Everyone,True,False
YI Divine,Tools,0.0,True,0.0,10+,9.1M,Everyone,True,False
Conley Fitness,Health & Fitness,0.0,True,0.0,5+,58M,Everyone,False,False
Tudo sobre Pets,News & Magazines,0.0,True,0.0,50+,16M,Everyone,True,False
Light Bop,Arcade,5.0,True,0.0,100+,23M,Everyone,True,False
Português Panda para Concursos e Provas,Education,4.7,True,0.0,"500,000+",8.2M,Everyone,False,False
DocViewz,Productivity,0.0,True,0.0,10+,2.6M,Everyone,False,False
Aahare Bahare Restora - Restaurant in Krishnanagar,Business,4.2,True,0.0,100+,8.6M,Everyone,False,False
TV Recanto,Music & Audio,0.0,True,0.0,10+,534k,Everyone,False,False
Empty folder Free,Tools,0.0,True,0.0,100+,2.5M,Everyone,True,False
Free Offline Cafe POS,Productivity,0.0,True,0.0,50+,12M,Everyone,True,False
USB External Camera/Webcam,Video Players & Editors,2.9,True,0.0,"1,000,000+",1.6M,Everyone,True,False
Groton School,Education,0.0,True,0.0,5+,16M,Teen,False,False
"Alphabet, numerals and collars",Educational,4.1,True,0.0,"500,000+",47M,Everyone,True,False
Full Dj Dugem Remix Full Bass Offline Lengkap,Music & Audio,3.6,True,0.0,"5,000+",32M,Mature 17+,True,False
Tone Check - Frequency Generator,Music & Audio,4.2,True,0.0,500+,5.5M,Everyone,True,False
Money Heist Wallpaper HD 2021,Personalization,0.0,True,0.0,5+,27M,Everyone,True,False
Sunbeam HD Wallpapers,Personalization,0.0,True,0.0,1+,12M,Everyone,True,False
Fashion Store,Shopping,4.9,True,0.0,"1,000+",1.5M,Everyone,False,False
C.r.s Online,Business,0.0,True,0.0,50+,1.8M,Everyone,False,False
Easy Chat - direct chat for whatsapp,Communication,4.1,True,0.0,"1,000+",5.9M,Everyone,True,False
MaestroLIVE Mango,Tools,0.0,True,0.0,100+,88M,Everyone,False,False
Sylvia's Restaurant,Food & Drink,0.0,True,0.0,500+,17M,Everyone,False,False
Quick splinter,Action,0.0,True,0.0,5+,Varies with device,Everyone,True,False
"Malay Chat - Singapore, Malaysia Cam Chat Room",Entertainment,3.8,True,0.0,"5,000+",5.3M,Mature 17+,True,False
Engormix,News & Magazines,4.3,True,0.0,"1,000+",5.8M,Everyone,False,False
L&S HORIZON FMS,Business,5.0,True,0.0,10+,11M,Everyone,False,False
The Tallest Tower,Arcade,0.0,True,0.0,100+,37M,Everyone,True,True
Black and White Photo,Photography,4.1,True,0.0,"1,000,000+",4.8M,Everyone,True,True
Developer Consoles,Productivity,5.0,True,0.0,50+,4.1M,Everyone,True,False
Alpha Pilates,Health & Fitness,0.0,True,0.0,10+,31M,Everyone,False,False
鄭振鴻中醫診所,Medical,3.0,True,0.0,"1,000+",26M,Everyone,False,False
Modi Photo Frame,Photography,3.8,True,0.0,"1,000+",14M,Everyone,True,False
Piggy Peggy Peggle Blast,Puzzle,4.4,True,0.0,500+,46M,Everyone,True,True
Plasticine application. Ideas,Art & Design,0.0,True,0.0,"1,000+",3.8M,Everyone,True,False
Diamond Chest,Arcade,3.6,True,0.0,"5,000+",8.3M,Teen,True,False
Lotto 2Sure predictions & Results,Lifestyle,4.3,True,0.0,"10,000+",5.6M,Everyone,True,False
sniper master,Action,4.0,True,0.0,"100,000+",55M,Teen,True,False
HCOI,Tools,3.7,True,0.0,"50,000+",27M,Everyone,False,False
던만추〜메모리아프레제〜,Role Playing,3.8,True,0.0,"100,000+",55M,Everyone 10+,False,True
DailyAid User,Food & Drink,0.0,True,0.0,0+,30M,Everyone,False,False
boosAdmin For Minecraft,Tools,3.0,True,0.0,"10,000+",1.9M,Everyone,False,False
Ninja X - Tap and Throw,Arcade,4.0,True,0.0,"5,000+",Varies with device,Everyone,True,False
All Bank Balance Check 2021 - All IFSC Code Latest,Finance,4.3,True,0.0,"1,000,000+",14M,Everyone,True,False
Central Coast Mariners,Sports,4.6,True,0.0,"1,000+",31M,Everyone,True,False
APP Parking,Travel & Local,3.3,True,0.0,"50,000+",Varies with device,Everyone,False,False
Sudoku Online,Puzzle,3.4,True,0.0,"1,000+",36M,Everyone,True,False
Telcoe Federal Remote Deposit,Finance,4.0,True,0.0,500+,40M,Everyone,False,False
Cancionero de Bolivia,Education,4.8,True,0.0,"1,000+",28M,Everyone,True,False
Actions ProgressiveMethod Lite,Education,0.0,True,0.0,10+,19M,Everyone,False,False
Jobs In America,Business,4.3,True,0.0,"5,000+",16M,Everyone,True,False
Recetas Del Peru Y Del Mundo,Food & Drink,0.0,True,0.0,100+,9.9M,Teen,True,False
Jewels Star Deluxe 2018,Casual,4.5,True,0.0,"5,000+",20M,Everyone,True,False
Son of Light,Arcade,4.5,True,0.0,"10,000+",39M,Everyone,True,True
Tako Bubble,Puzzle,4.5,True,0.0,"1,000+",7.3M,Everyone,True,True
my-CBRE,Business,2.7,True,0.0,"1,000+",18M,Everyone,False,False
Space Driver,Racing,0.0,True,0.0,100+,33M,Everyone,True,False
Fresh Cart,Business,0.0,True,0.0,10+,47M,Everyone,False,False
Güvenlik Bildir,Communication,5.0,True,0.0,10+,3.9M,Everyone,False,False
Kontrol Bende,Tools,0.0,True,0.0,50+,3.3M,Everyone,False,False
My Media at Home,Productivity,0.0,True,0.0,10+,2.7M,Everyone,False,False
Free Egyptian Tarot Card Reading,Entertainment,3.2,True,0.0,100+,3.7M,Everyone,True,False
Dan vu can khon - Truyen tien hiep offline,Entertainment,4.0,True,0.0,"1,000+",21M,Everyone,True,False
Biosimilaire 101,Medical,0.0,True,0.0,5+,3.7M,Everyone,False,False
Msemptom,Medical,5.0,True,0.0,10+,6.1M,Everyone,False,False
Counter Attack Special Forces Shooting Games 3D,Role Playing,4.2,True,0.0,"1,000,000+",69M,Teen,True,True
Egg World 3D,Arcade,3.5,True,0.0,"10,000+",11M,Everyone,False,True
أبناء الرسول - أولاد وبنات,Books & Reference,4.9,True,0.0,"100,000+",4.2M,Everyone,True,False
Jobs in Dubai - UAE Jobs,Business,4.2,True,0.0,"500,000+",5.2M,Everyone,True,False
mySafety Mobile,Communication,5.0,True,0.0,100+,82M,Everyone,False,False
The Magic Box Tricks,Entertainment,0.0,False,5.49,10+,10M,Everyone,False,False
Masha Chat 📱 Fake Video Call,Entertainment,3.9,True,0.0,"10,000+",14M,Mature 17+,True,False
edge for Savant,Business,0.0,True,0.0,10+,Varies with device,Everyone,False,False
Camarin Leiria,Tools,0.0,True,0.0,100+,20M,Everyone,False,False
Speedy Nap Alarm (Set alarm from notifications!),Tools,4.5,True,0.0,500+,3.6M,Everyone,False,False
"WCGJ - Columbus, GA Jamz",Entertainment,0.0,True,0.0,10+,6.3M,Everyone,False,False
Zlatoust Bus Map Offline,Maps & Navigation,0.0,True,0.0,0+,4.3M,Everyone 10+,True,False
IMPRONTAUMANA Zero preview,Comics,0.0,True,0.0,50+,28M,Mature 17+,False,False
KFE PTA,Medical,0.0,True,0.0,5+,7.6M,Everyone,True,False
Independence Day 2019 Happy Indepndence Day Wishes,Social,0.0,True,0.0,100+,20M,Mature 17+,True,False
Fear Breakout-Horror game,Arcade,4.4,True,0.0,"1,000+",50M,Teen,True,False
Starry Fever,Arcade,0.0,True,0.0,10+,21M,Everyone,False,False
Quotes on design,Art & Design,0.0,True,0.0,10+,1.2M,Everyone,False,False
Menetrendek.hu,Maps & Navigation,3.7,True,0.0,"500,000+",11M,Everyone,True,False
Catch dolls LOL,Casual,3.9,True,0.0,"10,000+",8.6M,Everyone,True,False
Gas Hero Fuel,Travel & Local,4.2,True,0.0,100+,38M,Everyone,False,False
Radio Boing,Entertainment,4.3,True,0.0,"1,000+",17M,Everyone,False,False
Bedtime Stories Offline,Books & Reference,0.0,True,0.0,100+,2.3M,Everyone,True,False
RichFaces Tutorial,Books & Reference,0.0,True,0.0,10+,5.6M,Everyone,True,False
iBP ECG Pro,Tools,0.0,True,0.0,100+,19M,Everyone,False,False
미래제약 MWOS,Business,0.0,True,0.0,10+,249k,Everyone,False,False
fastfone,Communication,4.2,True,0.0,"50,000+",6.0M,Everyone,False,False
Pizz'Art,Food & Drink,4.3,True,0.0,"1,000+",38M,Everyone,False,False
Second Street Youth Center,Education,0.0,True,0.0,100+,13M,Everyone,False,False
Sunset Wallpapers,Personalization,0.0,True,0.0,100+,17M,Everyone,True,False
MMT News,News & Magazines,3.3,True,0.0,500+,1.3M,Everyone,False,False
THE COUPLE (Days in Love),Lifestyle,4.6,True,0.0,"1,000,000+",20M,Teen,True,True
"Spotted - meet, chat, date",Social,4.0,True,0.0,"1,000,000+",23M,Mature 17+,True,True
Feedhing Fish,Arcade,0.0,True,0.0,10+,31M,Everyone,True,False
Arabic Spanish Translator,Education,0.0,True,0.0,100+,4.5M,Everyone,True,False
Release Car,Puzzle,4.4,True,0.0,"1,000+",53M,Everyone,True,False
Captain Cook Cruises,Travel & Local,2.2,True,0.0,"1,000+",8.0M,Everyone,False,False
Glitch Camera - Video effects,Video Players & Editors,3.9,True,0.0,"50,000+",3.5M,Everyone,True,False
Rock Blaster,Arcade,0.0,True,0.0,5+,24M,Everyone,True,False
Xacorpus App,Social,0.0,True,0.0,10+,31M,Everyone,False,False
WP OpenGL Data API Sample,Libraries & Demo,0.0,True,0.0,100+,1.2M,Everyone,False,False
Kurtuluş Savaşı Bilgi Yarışma.,Trivia,4.0,True,0.0,"1,000+",29M,Everyone,True,False
Class 11 Political Science Ncert Solution Part-1,Education,0.0,True,0.0,"1,000+",25M,Everyone,True,False
Bordeaux Airport (BOD) Info + Flight Tracker,Travel & Local,3.7,True,0.0,"1,000+",10M,Everyone,True,True
CashAndBack,Finance,4.5,True,0.0,"1,000+",9.2M,Everyone,False,False
Bollywood Movie Quiz,Puzzle,4.5,True,0.0,100+,5.2M,Everyone,True,False
abre el candado,Casual,0.0,True,0.0,500+,3.0M,Everyone,False,False
Stay True Fitness,Sports,0.0,True,0.0,50+,4.3M,Everyone,False,False
Locate the Meca,Lifestyle,0.0,True,0.0,100+,2.3M,Everyone,True,False
GUNDAM BATTLE: GUNPLA WARFARE,Action,3.8,True,0.0,"500,000+",66M,Everyone 10+,False,True
Acacia Church App,Lifestyle,0.0,True,0.0,100+,52M,Teen,False,False
Nextcloud Passwords,Productivity,3.4,True,0.0,"5,000+",10M,Everyone,False,False
Mathematic Text Book - Class 10,Books & Reference,3.8,True,0.0,"1,000+",26M,Everyone,True,False
Saudi Marketing Conference,Business,5.0,True,0.0,100+,3.2M,Everyone,False,False
Freddy Krueger 2021🧩,Puzzle,0.0,True,0.0,10+,43M,Everyone,True,True
"Family Place: agenda partagé, listes, recettes...",Lifestyle,4.5,True,0.0,"100,000+",39M,Everyone,False,False
PayPointZ Wallet,Shopping,0.0,True,0.0,"10,000+",16M,Everyone,False,False
air@home,House & Home,2.0,True,0.0,"1,000+",25M,Everyone,False,False
Emerald Garden,Food & Drink,0.0,True,0.0,50+,32M,Everyone,False,False
Space Defender,Arcade,0.0,True,0.0,100+,27M,Everyone,True,False
Cash counter: Indian cash calculator,Finance,0.0,True,0.0,"1,000+",3.1M,Everyone,True,False
Nastya Calling You | Fake Video Call from Nastya,Entertainment,0.0,True,0.0,100+,35M,Everyone,True,False
Pizzeria Tre Stelle Düsseldorf Rath,Food & Drink,0.0,True,0.0,10+,16M,Everyone,False,False
SVML,Auto & Vehicles,5.0,True,0.0,500+,6.5M,Everyone,False,False
Skeleton Skull Wallpaper HD,Personalization,4.8,True,0.0,"1,000+",5.2M,Mature 17+,True,False
Vvs English Russian Dictionary,Books & Reference,4.6,True,0.0,"10,000+",Varies with device,Everyone,True,True
Spacelock Prologue,Role Playing,0.0,True,0.0,5+,35M,Everyone,True,False
RunningBros Coburg,Health & Fitness,0.0,True,0.0,100+,5.8M,Everyone,False,False
Timer for Conference Session Chair,Tools,0.0,True,0.0,100+,1.4M,Everyone,False,False
CAD Monóvar,Sports,0.0,True,0.0,100+,7.7M,Everyone,False,False
"Tickets Radar: Concerts, Sports, Theater, Festival",Events,0.0,True,0.0,100+,1.6M,Everyone,False,False
Sudoku : Classic Sudoku Puzzles,Board,0.0,True,0.0,10+,17M,Everyone,True,False
Recipe Shopper,Productivity,0.0,False,1.99,0+,26M,Everyone,False,False
Department of Labor FCU,Finance,4.1,True,0.0,"1,000+",45M,Everyone,True,False
"QuotesZone : Design Your Quotes, Thoughts, Poem",Books & Reference,4.7,True,0.0,"5,000+",17M,Everyone,True,False
Christmas Photo Editor - Christmas Photo Frame,Photography,4.3,True,0.0,"10,000+",16M,Everyone,True,False
Narrow Step Marketing,Business,4.9,True,0.0,100+,2.5M,Everyone,False,False
Fair Deal,Business,4.5,True,0.0,500+,48M,Everyone,True,False
Descargador de mp3 para 💗 HiteFosv,Music & Audio,4.5,True,0.0,"5,000+",8.3M,Everyone,True,False
440 Car Service,Maps & Navigation,4.7,True,0.0,"1,000+",30M,Everyone,False,False
Young Scholars School & College Gujranwala Cantt,Education,5.0,True,0.0,500+,4.7M,Everyone,False,False
Grupo IOP,Productivity,0.0,True,0.0,100+,11M,Everyone,False,False
CatchThatBus Bus Tickets,Maps & Navigation,3.9,True,0.0,"100,000+",8.7M,Everyone,False,False
Grain Craft Grower Connect,Business,0.0,True,0.0,10+,17M,Everyone,False,False
Sydney Sports,Health & Fitness,0.0,True,0.0,100+,54M,Everyone,False,False
One Line Drawing Game,Board,4.6,True,0.0,500+,20M,Everyone,True,True
Baby Yoda Wallpaper,Personalization,4.8,True,0.0,"10,000+",13M,Everyone,True,False
HacettepePsikoloji PUB,Education,5.0,True,0.0,100+,15M,Everyone,False,False
*ទាយឈ្មោះ-Fortune Khmer Teller Pro,Education,3.9,True,0.0,"1,000+",7.3M,Everyone,True,False
LA CELESTINA - LIBRO GRATIS EN ESPAÑOL,Books & Reference,0.0,True,0.0,"1,000+",7.5M,Everyone,True,False
Truenorth Skincare,Lifestyle,0.0,True,0.0,"1,000+",24M,Everyone,False,False
Incident Management System,Events,0.0,True,0.0,5+,19M,Everyone,False,False
Roberto's Take Away App,Lifestyle,0.0,True,0.0,"1,000+",18M,Everyone,False,False
뱅킹플러스,Finance,0.0,True,0.0,100+,2.4M,Everyone,False,False
Niveshian,Business,4.4,True,0.0,"1,000+",5.6M,Everyone,False,False
كم سعر-Kms3r,Social,5.0,True,0.0,100+,11M,Teen,False,False
"History of Arsenal (Players, Seasons, honors, etc)",Sports,5.0,True,0.0,500+,7.2M,Everyone,True,False
Body Metamorphosis,Health & Fitness,0.0,True,0.0,1+,151M,Everyone,False,False
2020 Block Puzzle,Puzzle,4.9,True,0.0,100+,6.8M,Everyone,True,False
Apk Getter - Extractor,Tools,4.0,True,0.0,"100,000+",7.3M,Everyone,True,True
Rishikul Public School,Education,0.0,True,0.0,10+,2.1M,Everyone,False,False
Hello Bouquineurs,Books & Reference,4.8,True,0.0,"1,000+",2.5M,Everyone,True,False
Notifyer,Communication,0.0,True,0.0,100+,33M,Everyone,False,False
Politiken e-avisen,News & Magazines,3.1,True,0.0,"100,000+",8.5M,Everyone,True,True
Hultsfreds Hembygdsförening,Business,0.0,True,0.0,5+,753k,Everyone,False,False
ALEC Card Concierge,Finance,3.8,True,0.0,100+,42M,Everyone,False,False
LoveMeet - Video match to find friends,Dating,4.3,True,0.0,"1,000+",14M,Mature 17+,True,False
Child-Pugh score,Medical,4.7,True,0.0,"10,000+",2.3M,Everyone,True,False
Baby Sounds,Music & Audio,0.0,True,0.0,500+,7.4M,Everyone,True,False
ECLP Mobile,Health & Fitness,0.0,True,0.0,10+,9.5M,Everyone,False,False
Sudoku Master PRO(No ads),Puzzle,4.5,False,1.49,"10,000+",3.0M,Everyone,False,False
QR Code And bar code scanner,Tools,0.0,True,0.0,100+,7.9M,Everyone,True,False
Sae-Marketing,Business,0.0,True,0.0,10+,1.6M,Everyone,False,False
Toshi San,Health & Fitness,4.8,True,0.0,"1,000+",39M,Everyone,False,True
Desert fps Shooter: free Offline Shooting games 3D,Action,4.3,True,0.0,"1,000+",61M,Teen,True,False
IKAPP Deklinabidea,Educational,0.0,True,0.0,"1,000+",3.8M,Everyone,False,False
Percakapan Bahasa Arab Lengkap,Books & Reference,4.5,True,0.0,"500,000+",51M,Everyone,True,False
SOP Buahku,Productivity,0.0,True,0.0,10+,4.9M,Everyone,False,False
Ordtjusaren,Word,4.3,True,0.0,"10,000+",48M,Everyone,True,True
Natural Dükkan,Shopping,0.0,True,0.0,10+,16M,Everyone,False,False
Betterworks Engage,Business,4.0,True,0.0,"5,000+",12M,Everyone,False,False
مختصر صحيح مسلم,Music & Audio,0.0,True,0.0,"1,000+",3.2M,Everyone,True,False
Framer Preview,Tools,1.6,True,0.0,"10,000+",4.3M,Everyone,False,False
Cinta Karena Cinta - Judika Offline,Music & Audio,4.5,True,0.0,"1,000+",53M,Everyone,True,False
Premium Title Portal,Tools,0.0,True,0.0,10+,20M,Everyone,False,False
Coupons For Harbor Freight Tools- Promo Codes,Tools,3.7,True,0.0,500+,3.9M,Everyone,True,False
WoodBooger Romp,Adventure,0.0,True,0.0,10+,13M,Everyone,True,False
Leaux & Behold,Shopping,0.0,True,0.0,0+,44M,Everyone,False,False
Multi Poem Publisher,Social,4.4,True,0.0,100+,4.6M,Teen,False,False
Forward Connect,Lifestyle,0.0,True,0.0,10+,15M,Everyone,False,False
Gourmet 24/7,Business,4.7,True,0.0,100+,29M,Everyone,False,False
Theme for Blu Advance A5 Plus,Personalization,4.0,True,0.0,"1,000+",5.7M,Mature 17+,True,False
Cravers,Food & Drink,0.0,True,0.0,10+,274k,Everyone,False,False
Person You Dont Want To Be,Art & Design,0.0,True,0.0,0+,91M,Everyone,False,False
Invoice & Billing (BahaQuote Pro),Business,3.9,True,0.0,"1,000+",19M,Everyone,False,False
Granny Ice Scream Sponge: The scary Game Mod,Adventure,4.0,True,0.0,"10,000+",56M,Teen,True,False
HiHi There,Communication,4.0,True,0.0,"1,000+",93M,Everyone,False,False
HSJ Online,News & Magazines,0.0,True,0.0,10+,24M,Everyone,True,False
B-amooz | آموزش زبان,Education,4.6,True,0.0,"500,000+",14M,Everyone,False,False
Pirates Treasure Casino Slots Machine,Casino,0.0,True,0.0,100+,61M,Teen,True,True
Hot Girls Bikini Photos,Entertainment,3.6,True,0.0,"1,000+",18M,Teen,True,False
Pizzeria Da Nino Weilerbach,Food & Drink,0.0,True,0.0,500+,6.0M,Everyone,False,False
Tape Measure,Tools,2.4,True,0.0,"500,000+",1.6M,Everyone,True,False
BUN to Creatinine Ratio Calci,Health & Fitness,0.0,True,0.0,"1,000+",2.9M,Everyone,True,False
SIVAG,Education,4.7,True,0.0,"1,000+",39M,Everyone,False,False
BCR Valores,Finance,3.8,True,0.0,"1,000+",21M,Everyone,False,False
Cube Leap,Casual,0.0,True,0.0,1+,14M,Everyone,True,False
AT-tinget 2019,Education,0.0,True,0.0,50+,31M,Everyone,False,False
Stardust AR,Action,0.0,True,0.0,10+,69M,Everyone,False,False
Moutix,Shopping,0.0,True,0.0,10+,27M,Everyone,True,False
Patira GBV,Tools,0.0,True,0.0,10+,1.9M,Everyone,False,False
Pharmacy information. (Free),Health & Fitness,0.0,True,0.0,0+,12M,Everyone,True,False
Ability Connect,Communication,0.0,True,0.0,"1,000+",7.8M,Everyone,False,False
App Paste,Business,0.0,True,0.0,10+,20M,Everyone,True,False
P&I's DC West 2017,Books & Reference,0.0,True,0.0,10+,15M,Everyone,True,False
باسم العلي : اجمل الاغاني بدون انترنت,Music & Audio,4.0,True,0.0,"5,000+",31M,Everyone,True,False
Stay Awake+,Productivity,3.6,True,0.0,"1,000+",827k,Everyone,False,True
TRIBE BKK,Health & Fitness,0.0,True,0.0,10+,10M,Everyone,False,False
Blackjack 10,Casino,0.0,True,0.0,100+,3.6M,Teen,False,False
Monica Pretto,Communication,0.0,True,0.0,10+,1.4M,Everyone,False,False
The Pretoria App,Business,4.6,True,0.0,"1,000+",32M,Teen,True,False
Puy Saint Vincent,Sports,4.5,True,0.0,"5,000+",17M,Everyone,False,False
eCarePSC,Medical,0.0,True,0.0,5+,7.1M,Everyone,False,False
Alpha Baustoffe,Communication,0.0,True,0.0,5+,9.8M,Everyone,False,False
WC for Police & Fire Fighters,Business,4.0,True,0.0,500+,9.5M,Everyone,True,False
ZeroSottoZero,News & Magazines,0.0,True,0.0,100+,19M,Everyone,False,True
Mob Controle - Gestão de EPI,Business,3.4,True,0.0,"5,000+",4.0M,Everyone,False,False
فلسطين التاريخ المصور,Books & Reference,5.0,True,0.0,"1,000+",53M,Everyone,True,False
Soumia Best Songs,Music & Audio,0.0,True,0.0,100+,4.3M,Everyone,True,False
Mi Amor te Amo Mucho,Entertainment,4.2,True,0.0,"100,000+",5.3M,Teen,True,False
Sun Bags,Business,4.2,True,0.0,100+,4.7M,Everyone,False,False
Todo Storage,Productivity,0.0,True,0.0,5+,39M,Everyone,False,False
WhatsAlarm Parent Tool,Parenting,4.8,True,0.0,100+,13M,Everyone,False,False
Progress Snapshot,Productivity,0.0,True,0.0,5+,56M,Everyone,True,False
Ramvrie!,Card,0.0,True,0.0,100+,1.8M,Everyone,False,False
SouthHero Sticker for WhatsApp,Entertainment,4.0,True,0.0,"1,000+",11M,Everyone,True,False
Shootout at the OK Corral,Action,0.0,True,0.0,100+,30M,Everyone,True,False
Radhanath Swami Radio,Music & Audio,4.8,True,0.0,"1,000+",2.2M,Everyone,False,False
Surah Quraish Audio,Music & Audio,4.6,True,0.0,"10,000+",6.7M,Everyone,True,False
Portuguese English Translator,Education,0.0,True,0.0,500+,16M,Everyone,True,False
Hide Photos - Video and App Lock,Tools,0.0,True,0.0,100+,6.6M,Everyone,True,False
Media Library,Tools,0.0,True,0.0,10+,3.3M,Everyone,False,False
Nowenna Pompejańska,Social,3.2,True,0.0,"5,000+",5.8M,Everyone,False,False
Barcode Scanner Qr Scanner PDF Free App 2019,Lifestyle,3.7,True,0.0,"5,000+",8.4M,Everyone,True,False
Bsocial - Proudly Made in India,Social,5.0,True,0.0,100+,2.2M,Teen,False,False
Kur Ortalaması Hesabı,Finance,5.0,True,0.0,10+,3.8M,Everyone,True,False
Burraconline,Card,3.9,True,0.0,"10,000+",67M,Teen,True,True
